datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_21_05_05.000,2.150900,39.809,2.085100,37.673,1.615100,24.051,,
2026_05_08_21_05_06.000,2.149900,39.776,2.085200,37.676,1.614700,24.040,,
2026_05_08_21_05_07.000,2.150300,39.789,2.084400,37.650,1.614400,24.032,,
2026_05_08_21_05_08.007,2.149900,39.776,2.083500,37.622,1.614700,24.040,,
2026_05_08_21_05_09.000,2.150300,39.789,2.084400,37.650,1.615500,24.062,,
2026_05_08_21_05_10.001,2.150900,39.809,2.085900,37.698,1.616700,24.094,,
2026_05_08_21_05_11.006,2.150800,39.806,2.085600,37.689,1.617100,24.105,,
2026_05_08_21_05_12.000,2.151700,39.836,2.084400,37.650,1.617600,24.119,,
2026_05_08_21_05_13.002,2.153100,39.882,2.082300,37.584,1.616700,24.094,,
2026_05_08_21_05_14.004,2.153600,39.899,2.081300,37.552,1.615900,24.073,,
2026_05_08_21_05_15.002,2.152400,39.859,2.082500,37.590,1.615900,24.073,,
2026_05_08_21_05_16.005,2.151700,39.836,2.082100,37.577,1.616400,24.086,,
2026_05_08_21_05_17.009,2.152000,39.846,2.082300,37.584,1.615500,24.062,,
2026_05_08_21_05_18.007,2.152300,39.855,2.082900,37.603,1.613300,24.002,,
2026_05_08_21_05_19.004,2.151100,39.816,2.082700,37.596,1.611900,23.964,,
2026_05_08_21_05_20.009,2.151200,39.819,2.082500,37.590,1.611200,23.945,,
2026_05_08_21_05_21.000,2.151100,39.816,2.081300,37.552,1.610900,23.937,,
2026_05_08_21_05_22.010,2.151500,39.829,2.081600,37.561,1.610900,23.937,,
2026_05_08_21_05_23.005,2.151300,39.822,2.082000,37.574,1.610700,23.932,,
2026_05_08_21_05_24.009,2.151600,39.832,2.083500,37.622,1.610900,23.937,,
2026_05_08_21_05_25.000,2.151100,39.816,2.084500,37.654,1.612100,23.970,,
2026_05_08_21_05_26.000,2.150700,39.802,2.084400,37.650,1.613900,24.018,,
2026_05_08_21_05_27.009,2.150100,39.783,2.083300,37.615,1.614100,24.024,,
2026_05_08_21_05_28.000,2.150700,39.802,2.084700,37.660,1.613700,24.013,,
2026_05_08_21_05_29.002,2.150700,39.802,2.086000,37.701,1.613700,24.013,,
2026_05_08_21_05_30.003,2.150800,39.806,2.087200,37.740,1.614800,24.043,,
2026_05_08_21_05_31.006,2.151200,39.819,2.087200,37.740,1.614500,24.035,,
2026_05_08_21_05_32.004,2.151200,39.819,2.088300,37.775,1.613700,24.013,,
2026_05_08_21_05_33.000,2.151700,39.836,2.088800,37.791,1.613500,24.007,,
2026_05_08_21_05_34.000,2.152700,39.869,2.089300,37.807,1.613500,24.007,,
2026_05_08_21_05_35.000,2.152900,39.875,2.089700,37.819,1.612500,23.980,,
2026_05_08_21_05_36.000,2.152800,39.872,2.089100,37.800,1.612900,23.991,,
2026_05_08_21_05_37.000,2.151600,39.832,2.089200,37.803,1.613500,24.007,,
2026_05_08_21_05_38.000,2.151300,39.822,2.088100,37.768,1.614500,24.035,,
2026_05_08_21_05_39.007,2.151300,39.822,2.088100,37.768,1.615500,24.062,,
2026_05_08_21_05_40.005,2.151100,39.816,2.087900,37.762,1.616100,24.078,,
2026_05_08_21_05_41.000,2.150800,39.806,2.087600,37.752,1.616500,24.089,,
2026_05_08_21_05_42.000,2.151100,39.816,2.088100,37.768,1.617100,24.105,,
2026_05_08_21_05_43.000,2.151600,39.832,2.089300,37.807,1.617300,24.111,,
2026_05_08_21_05_44.003,2.150700,39.802,2.089900,37.826,1.618500,24.143,,
2026_05_08_21_05_45.006,2.150700,39.802,2.089300,37.807,1.620000,24.184,,
2026_05_08_21_05_46.007,2.151200,39.819,2.088500,37.781,1.620900,24.208,,
2026_05_08_21_05_47.004,2.151200,39.819,2.086900,37.730,1.621100,24.214,,
2026_05_08_21_05_48.008,2.151100,39.816,2.085600,37.689,1.619600,24.173,,
2026_05_08_21_05_49.008,2.151200,39.819,2.085600,37.689,1.618000,24.130,,
2026_05_08_21_05_50.000,2.150800,39.806,2.086500,37.717,1.618100,24.132,,
2026_05_08_21_05_51.012,2.151200,39.819,2.086000,37.701,1.618900,24.154,,
2026_05_08_21_05_52.000,2.152000,39.846,2.084900,37.666,1.619600,24.173,,
2026_05_08_21_05_53.009,2.152300,39.855,2.083500,37.622,1.618100,24.132,,
2026_05_08_21_05_54.001,2.152500,39.862,2.084500,37.654,1.615900,24.073,,
2026_05_08_21_05_55.001,2.151700,39.836,2.085300,37.679,1.613300,24.002,,
2026_05_08_21_05_56.007,2.151600,39.832,2.084900,37.666,1.613200,23.999,,
2026_05_08_21_05_57.001,2.151500,39.829,2.084700,37.660,1.614300,24.029,,
2026_05_08_21_05_58.004,2.152000,39.846,2.084400,37.650,1.616400,24.086,,
2026_05_08_21_05_59.006,2.152300,39.855,2.084300,37.647,1.618100,24.132,,
2026_05_08_21_06_00.000,2.152000,39.846,2.085500,37.685,1.619300,24.165,,
2026_05_08_21_06_01.000,2.150900,39.809,2.084900,37.666,1.619900,24.181,,
2026_05_08_21_06_02.006,2.150500,39.796,2.085600,37.689,1.619200,24.162,,
2026_05_08_21_06_03.000,2.150500,39.796,2.085500,37.685,1.618000,24.130,,
2026_05_08_21_06_04.007,2.150300,39.789,2.085700,37.692,1.616400,24.086,,
2026_05_08_21_06_05.000,2.150400,39.793,2.087300,37.743,1.615700,24.067,,
2026_05_08_21_06_06.000,2.149600,39.766,2.088500,37.781,1.614500,24.035,,
2026_05_08_21_06_07.006,2.149700,39.769,2.088700,37.788,1.614900,24.045,,
2026_05_08_21_06_08.007,2.148900,39.743,2.087100,37.736,1.616400,24.086,,
2026_05_08_21_06_09.002,2.149500,39.763,2.087700,37.756,1.618100,24.132,,
2026_05_08_21_06_10.002,2.149700,39.769,2.087700,37.756,1.619700,24.176,,
2026_05_08_21_06_11.000,2.150300,39.789,2.086900,37.730,1.619500,24.170,,
2026_05_08_21_06_12.001,2.150400,39.793,2.085900,37.698,1.618500,24.143,,
2026_05_08_21_06_13.008,2.150000,39.779,2.083900,37.634,1.617200,24.108,,
2026_05_08_21_06_14.000,2.150000,39.779,2.082800,37.599,1.616300,24.083,,
2026_05_08_21_06_15.000,2.151300,39.822,2.082500,37.590,1.615700,24.067,,
2026_05_08_21_06_16.010,2.151600,39.832,2.084400,37.650,1.614900,24.045,,
2026_05_08_21_06_17.004,2.151900,39.842,2.086400,37.714,1.615200,24.054,,
2026_05_08_21_06_18.000,2.152300,39.855,2.086000,37.701,1.614900,24.045,,
2026_05_08_21_06_19.000,2.151900,39.842,2.084300,37.647,1.614800,24.043,,
2026_05_08_21_06_20.008,2.151700,39.836,2.083900,37.634,1.614500,24.035,,
2026_05_08_21_06_21.000,2.152000,39.846,2.084400,37.650,1.614400,24.032,,
2026_05_08_21_06_22.000,2.151600,39.832,2.083300,37.615,1.615100,24.051,,
2026_05_08_21_06_23.000,2.150900,39.809,2.083900,37.634,1.616500,24.089,,
2026_05_08_21_06_24.002,2.151500,39.829,2.086300,37.711,1.618100,24.132,,
2026_05_08_21_06_25.000,2.151700,39.836,2.087100,37.736,1.618500,24.143,,
2026_05_08_21_06_26.000,2.151900,39.842,2.085700,37.692,1.618300,24.138,,
2026_05_08_21_06_27.000,2.151500,39.829,2.084100,37.641,1.618500,24.143,,
2026_05_08_21_06_28.008,2.151500,39.829,2.085500,37.685,1.619300,24.165,,
2026_05_08_21_06_29.005,2.151100,39.816,2.087300,37.743,1.620300,24.192,,
2026_05_08_21_06_30.000,2.151100,39.816,2.087500,37.749,1.621500,24.225,,
2026_05_08_21_06_31.010,2.151100,39.816,2.087300,37.743,1.622700,24.257,,
2026_05_08_21_06_32.001,2.150300,39.789,2.088300,37.775,1.622900,24.263,,
2026_05_08_21_06_33.007,2.150100,39.783,2.088100,37.768,1.622700,24.257,,
2026_05_08_21_06_34.000,2.150100,39.783,2.088100,37.768,1.622300,24.246,,
2026_05_08_21_06_35.000,2.149900,39.776,2.088100,37.768,1.622700,24.257,,
2026_05_08_21_06_36.007,2.150700,39.802,2.088300,37.775,1.621300,24.219,,
2026_05_08_21_06_37.000,2.152000,39.846,2.088400,37.778,1.619300,24.165,,
2026_05_08_21_06_38.000,2.153200,39.885,2.088100,37.768,1.619600,24.173,,
2026_05_08_21_06_39.000,2.154100,39.915,2.087100,37.736,1.620300,24.192,,
2026_05_08_21_06_40.000,2.153500,39.895,2.086500,37.717,1.620700,24.203,,
2026_05_08_21_06_41.000,2.152400,39.859,2.086300,37.711,1.620500,24.197,,
2026_05_08_21_06_42.002,2.152400,39.859,2.087200,37.740,1.620300,24.192,,
2026_05_08_21_06_43.000,2.153100,39.882,2.088000,37.765,1.619900,24.181,,
2026_05_08_21_06_44.005,2.153900,39.909,2.088400,37.778,1.618700,24.149,,
2026_05_08_21_06_45.000,2.153700,39.902,2.088700,37.788,1.617100,24.105,,
2026_05_08_21_06_46.000,2.154700,39.935,2.087600,37.752,1.615900,24.073,,
2026_05_08_21_06_47.000,2.155500,39.962,2.085900,37.698,1.614900,24.045,,
2026_05_08_21_06_48.003,2.155700,39.968,2.085500,37.685,1.615200,24.054,,
2026_05_08_21_06_49.008,2.156000,39.978,2.086700,37.724,1.615700,24.067,,
2026_05_08_21_06_50.006,2.155700,39.968,2.086800,37.727,1.616900,24.100,,
2026_05_08_21_06_51.001,2.155700,39.968,2.088100,37.768,1.618400,24.140,,
2026_05_08_21_06_52.000,2.155700,39.968,2.089200,37.803,1.620300,24.192,,
2026_05_08_21_06_53.008,2.154900,39.942,2.089700,37.819,1.622000,24.238,,
2026_05_08_21_06_54.000,2.153900,39.909,2.088100,37.768,1.623200,24.271,,
2026_05_08_21_06_55.009,2.153200,39.885,2.088500,37.781,1.623900,24.290,,
2026_05_08_21_06_56.006,2.150900,39.809,2.089600,37.816,1.625100,24.322,,
2026_05_08_21_06_57.007,2.148400,39.726,2.089900,37.826,1.625500,24.333,,
2026_05_08_21_06_58.000,2.148500,39.730,2.088400,37.778,1.626000,24.347,,
2026_05_08_21_06_59.002,2.148100,39.716,2.087500,37.749,1.625700,24.339,,
2026_05_08_21_07_00.007,2.148500,39.730,2.087200,37.740,1.624400,24.303,,
2026_05_08_21_07_01.000,2.150000,39.779,2.087600,37.752,1.621600,24.227,,
2026_05_08_21_07_02.002,2.151700,39.836,2.087900,37.762,1.619300,24.165,,
2026_05_08_21_07_03.010,2.152800,39.872,2.088100,37.768,1.618300,24.138,,
2026_05_08_21_07_04.009,2.153600,39.899,2.087200,37.740,1.617300,24.111,,
2026_05_08_21_07_05.000,2.154000,39.912,2.086000,37.701,1.616700,24.094,,
2026_05_08_21_07_06.007,2.154400,39.925,2.085900,37.698,1.616400,24.086,,
2026_05_08_21_07_07.004,2.154400,39.925,2.086400,37.714,1.616800,24.097,,
2026_05_08_21_07_08.007,2.153600,39.899,2.086300,37.711,1.618100,24.132,,
2026_05_08_21_07_09.000,2.153600,39.899,2.087200,37.740,1.619600,24.173,,
2026_05_08_21_07_10.008,2.152900,39.875,2.088700,37.788,1.619600,24.173,,
2026_05_08_21_07_11.000,2.153300,39.889,2.087700,37.756,1.618300,24.138,,
2026_05_08_21_07_12.000,2.153500,39.895,2.087100,37.736,1.615500,24.062,,
2026_05_08_21_07_13.009,2.153600,39.899,2.088100,37.768,1.614000,24.021,,
2026_05_08_21_07_14.001,2.153700,39.902,2.088700,37.788,1.613200,23.999,,
2026_05_08_21_07_15.000,2.153100,39.882,2.087500,37.749,1.613300,24.002,,
2026_05_08_21_07_16.000,2.152800,39.872,2.087500,37.749,1.613300,24.002,,
2026_05_08_21_07_17.008,2.153100,39.882,2.088000,37.765,1.613700,24.013,,
2026_05_08_21_07_18.005,2.152500,39.862,2.089100,37.800,1.614300,24.029,,
2026_05_08_21_07_19.000,2.150700,39.802,2.090500,37.845,1.616300,24.083,,
2026_05_08_21_07_20.000,2.150300,39.789,2.089100,37.800,1.617600,24.119,,
2026_05_08_21_07_21.010,2.150500,39.796,2.088400,37.778,1.616900,24.100,,
2026_05_08_21_07_22.000,2.151100,39.816,2.086900,37.730,1.615200,24.054,,
2026_05_08_21_07_23.000,2.151100,39.816,2.087200,37.740,1.614700,24.040,,
2026_05_08_21_07_24.000,2.151900,39.842,2.087700,37.756,1.617300,24.111,,
2026_05_08_21_07_25.004,2.152000,39.846,2.088300,37.775,1.619500,24.170,,
2026_05_08_21_07_26.001,2.151900,39.842,2.088700,37.788,1.621900,24.235,,
2026_05_08_21_07_27.000,2.151900,39.842,2.087300,37.743,1.623700,24.284,,
2026_05_08_21_07_28.006,2.152000,39.846,2.085700,37.692,1.624800,24.314,,
2026_05_08_21_07_29.000,2.152300,39.855,2.086800,37.727,1.624800,24.314,,
2026_05_08_21_07_30.005,2.152000,39.846,2.088000,37.765,1.623900,24.290,,
2026_05_08_21_07_31.000,2.151900,39.842,2.089200,37.803,1.621100,24.214,,
2026_05_08_21_07_32.007,2.152300,39.855,2.089100,37.800,1.617200,24.108,,
2026_05_08_21_07_33.009,2.152700,39.869,2.088500,37.781,1.614900,24.045,,
2026_05_08_21_07_34.008,2.153100,39.882,2.087300,37.743,1.613300,24.002,,
2026_05_08_21_07_35.000,2.154000,39.912,2.088100,37.768,1.612100,23.970,,
2026_05_08_21_07_36.003,2.153700,39.902,2.089300,37.807,1.611200,23.945,,
2026_05_08_21_07_37.004,2.152900,39.875,2.089600,37.816,1.610100,23.915,,
2026_05_08_21_07_38.000,2.153600,39.899,2.089900,37.826,1.609100,23.888,,
2026_05_08_21_07_39.000,2.154000,39.912,2.089100,37.800,1.608300,23.867,,
2026_05_08_21_07_40.006,2.154400,39.925,2.088100,37.768,1.608400,23.869,,
2026_05_08_21_07_41.008,2.154300,39.922,2.088300,37.775,1.609300,23.894,,
2026_05_08_21_07_42.000,2.154400,39.925,2.088700,37.788,1.608800,23.880,,
2026_05_08_21_07_43.003,2.153900,39.909,2.089500,37.813,1.609600,23.902,,
2026_05_08_21_07_44.008,2.153500,39.895,2.089300,37.807,1.610700,23.932,,
2026_05_08_21_07_45.000,2.153900,39.909,2.088700,37.788,1.611200,23.945,,
2026_05_08_21_07_46.000,2.154100,39.915,2.088900,37.794,1.611500,23.953,,
2026_05_08_21_07_47.012,2.153500,39.895,2.088900,37.794,1.612000,23.967,,
2026_05_08_21_07_48.009,2.153700,39.902,2.087300,37.743,1.611900,23.964,,
2026_05_08_21_07_49.001,2.154000,39.912,2.086900,37.730,1.611200,23.945,,
2026_05_08_21_07_50.007,2.154500,39.928,2.088100,37.768,1.610700,23.932,,
2026_05_08_21_07_51.008,2.154000,39.912,2.089200,37.803,1.610300,23.921,,
2026_05_08_21_07_52.000,2.154100,39.915,2.087900,37.762,1.610400,23.923,,
2026_05_08_21_07_53.000,2.154700,39.935,2.088700,37.788,1.610800,23.934,,
2026_05_08_21_07_54.009,2.155500,39.962,2.089200,37.803,1.611600,23.956,,
2026_05_08_21_07_55.000,2.154700,39.935,2.088100,37.768,1.612000,23.967,,
2026_05_08_21_07_56.014,2.153500,39.895,2.087600,37.752,1.611700,23.959,,
2026_05_08_21_07_57.008,2.153300,39.889,2.087300,37.743,1.610500,23.926,,
2026_05_08_21_07_58.008,2.153900,39.909,2.087500,37.749,1.609600,23.902,,
2026_05_08_21_07_59.004,2.154000,39.912,2.089900,37.826,1.609900,23.910,,
2026_05_08_21_08_00.000,2.153500,39.895,2.090800,37.855,1.608900,23.883,,
2026_05_08_21_08_01.000,2.152300,39.855,2.090500,37.845,1.609500,23.899,,
2026_05_08_21_08_02.008,2.151200,39.819,2.090100,37.832,1.609900,23.910,,
2026_05_08_21_08_03.002,2.151600,39.832,2.090400,37.842,1.609300,23.894,,
2026_05_08_21_08_04.000,2.151300,39.822,2.089600,37.816,1.608900,23.883,,
2026_05_08_21_08_05.007,2.151600,39.832,2.088300,37.775,1.609200,23.891,,
2026_05_08_21_08_06.002,2.151700,39.836,2.087600,37.752,1.611100,23.942,,
2026_05_08_21_08_07.000,2.152000,39.846,2.088500,37.781,1.612800,23.989,,
2026_05_08_21_08_08.000,2.152400,39.859,2.090300,37.839,1.614300,24.029,,
2026_05_08_21_08_09.009,2.152300,39.855,2.092400,37.906,1.615600,24.064,,
2026_05_08_21_08_10.006,2.152000,39.846,2.091700,37.883,1.616300,24.083,,
2026_05_08_21_08_11.009,2.151900,39.842,2.090900,37.858,1.615900,24.073,,
2026_05_08_21_08_12.008,2.153100,39.882,2.088900,37.794,1.615100,24.051,,
2026_05_08_21_08_13.005,2.154100,39.915,2.087900,37.762,1.614500,24.035,,
2026_05_08_21_08_14.002,2.154500,39.928,2.089300,37.807,1.614700,24.040,,
2026_05_08_21_08_15.006,2.153900,39.909,2.088900,37.794,1.614700,24.040,,
2026_05_08_21_08_16.001,2.152700,39.869,2.087100,37.736,1.615500,24.062,,
2026_05_08_21_08_17.005,2.151600,39.832,2.087700,37.756,1.616400,24.086,,
2026_05_08_21_08_18.000,2.152400,39.859,2.088400,37.778,1.616500,24.089,,
2026_05_08_21_08_19.000,2.153100,39.882,2.087900,37.762,1.617100,24.105,,
2026_05_08_21_08_20.005,2.153100,39.882,2.088400,37.778,1.617200,24.108,,
2026_05_08_21_08_21.017,2.153600,39.899,2.087100,37.736,1.618000,24.130,,
2026_05_08_21_08_22.005,2.154500,39.928,2.086900,37.730,1.618500,24.143,,
2026_05_08_21_08_23.005,2.155700,39.968,2.087600,37.752,1.618300,24.138,,
2026_05_08_21_08_24.005,2.156400,39.991,2.087600,37.752,1.617100,24.105,,
2026_05_08_21_08_25.003,2.155900,39.975,2.087300,37.743,1.615700,24.067,,
2026_05_08_21_08_26.000,2.155900,39.975,2.086900,37.730,1.614100,24.024,,
2026_05_08_21_08_27.005,2.155600,39.965,2.086300,37.711,1.613100,23.997,,
2026_05_08_21_08_28.005,2.155900,39.975,2.086700,37.724,1.613100,23.997,,
2026_05_08_21_08_29.001,2.154700,39.935,2.085900,37.698,1.613600,24.010,,
2026_05_08_21_08_30.008,2.154900,39.942,2.086300,37.711,1.614500,24.035,,
2026_05_08_21_08_31.006,2.155300,39.955,2.087300,37.743,1.615200,24.054,,
2026_05_08_21_08_32.001,2.155200,39.952,2.088000,37.765,1.616700,24.094,,
2026_05_08_21_08_33.003,2.154800,39.938,2.087500,37.749,1.618100,24.132,,
2026_05_08_21_08_34.006,2.154900,39.942,2.087700,37.756,1.618800,24.151,,
2026_05_08_21_08_35.000,2.154100,39.915,2.088900,37.794,1.620400,24.195,,
2026_05_08_21_08_36.000,2.153200,39.885,2.089600,37.816,1.621300,24.219,,
2026_05_08_21_08_37.000,2.152100,39.849,2.090300,37.839,1.621300,24.219,,
2026_05_08_21_08_38.000,2.152500,39.862,2.089900,37.826,1.621600,24.227,,
2026_05_08_21_08_39.009,2.152900,39.875,2.088900,37.794,1.621100,24.214,,
2026_05_08_21_08_40.000,2.151900,39.842,2.088400,37.778,1.620700,24.203,,
2026_05_08_21_08_41.000,2.151700,39.836,2.089700,37.819,1.620000,24.184,,
2026_05_08_21_08_42.006,2.152900,39.875,2.091600,37.880,1.618400,24.140,,
2026_05_08_21_08_43.005,2.153900,39.909,2.090100,37.832,1.617700,24.121,,
2026_05_08_21_08_44.007,2.154000,39.912,2.089600,37.816,1.616700,24.094,,
2026_05_08_21_08_45.006,2.153700,39.902,2.089900,37.826,1.616000,24.075,,
2026_05_08_21_08_46.010,2.153100,39.882,2.090000,37.829,1.615600,24.064,,
2026_05_08_21_08_47.000,2.152800,39.872,2.090400,37.842,1.616800,24.097,,
2026_05_08_21_08_48.001,2.152800,39.872,2.090100,37.832,1.617200,24.108,,
2026_05_08_21_08_49.005,2.152300,39.855,2.089100,37.800,1.617200,24.108,,
2026_05_08_21_08_50.000,2.153200,39.885,2.088400,37.778,1.617700,24.121,,
2026_05_08_21_08_51.009,2.154300,39.922,2.088900,37.794,1.617600,24.119,,
2026_05_08_21_08_52.004,2.154400,39.925,2.088700,37.788,1.616900,24.100,,
2026_05_08_21_08_53.005,2.154500,39.928,2.088500,37.781,1.616000,24.075,,
2026_05_08_21_08_54.000,2.155300,39.955,2.088700,37.788,1.615500,24.062,,
2026_05_08_21_08_55.007,2.155900,39.975,2.088800,37.791,1.615200,24.054,,
2026_05_08_21_08_56.000,2.156400,39.991,2.088100,37.768,1.615500,24.062,,
2026_05_08_21_08_57.007,2.155700,39.968,2.086800,37.727,1.616500,24.089,,
2026_05_08_21_08_58.000,2.155900,39.975,2.086900,37.730,1.618000,24.130,,
2026_05_08_21_08_59.000,2.156400,39.991,2.088900,37.794,1.619200,24.162,,
2026_05_08_21_09_00.008,2.155600,39.965,2.089600,37.816,1.619300,24.165,,
2026_05_08_21_09_01.000,2.154000,39.912,2.088900,37.794,1.618500,24.143,,
2026_05_08_21_09_02.000,2.153200,39.885,2.088300,37.775,1.617900,24.127,,
2026_05_08_21_09_03.004,2.153900,39.909,2.087600,37.752,1.614900,24.045,,
2026_05_08_21_09_04.003,2.154500,39.928,2.086100,37.705,1.611600,23.956,,
2026_05_08_21_09_05.005,2.154000,39.912,2.086500,37.717,1.610800,23.934,,
2026_05_08_21_09_06.003,2.153200,39.885,2.087500,37.749,1.610500,23.926,,
2026_05_08_21_09_07.008,2.153200,39.885,2.088500,37.781,1.610300,23.921,,
2026_05_08_21_09_08.006,2.153700,39.902,2.089200,37.803,1.610700,23.932,,
2026_05_08_21_09_09.000,2.154300,39.922,2.090400,37.842,1.611500,23.953,,
2026_05_08_21_09_10.006,2.154800,39.938,2.091200,37.867,1.612500,23.980,,
2026_05_08_21_09_11.001,2.153700,39.902,2.091700,37.883,1.613900,24.018,,
2026_05_08_21_09_12.000,2.153200,39.885,2.091200,37.867,1.615100,24.051,,
2026_05_08_21_09_13.000,2.153300,39.889,2.090700,37.851,1.615700,24.067,,
2026_05_08_21_09_14.007,2.153900,39.909,2.091500,37.877,1.615600,24.064,,
2026_05_08_21_09_15.004,2.152700,39.869,2.091900,37.890,1.613700,24.013,,
2026_05_08_21_09_16.005,2.153300,39.889,2.092000,37.893,1.611300,23.948,,
2026_05_08_21_09_17.008,2.153100,39.882,2.092000,37.893,1.610900,23.937,,
2026_05_08_21_09_18.008,2.152800,39.872,2.092700,37.915,1.611300,23.948,,
2026_05_08_21_09_19.000,2.153700,39.902,2.093100,37.928,1.611700,23.959,,
2026_05_08_21_09_20.000,2.153900,39.909,2.092800,37.919,1.612100,23.970,,
2026_05_08_21_09_21.009,2.153500,39.895,2.093500,37.941,1.612100,23.970,,
2026_05_08_21_09_22.006,2.153900,39.909,2.094000,37.957,1.613100,23.997,,
2026_05_08_21_09_23.006,2.155200,39.952,2.091700,37.883,1.613700,24.013,,
2026_05_08_21_09_24.005,2.155600,39.965,2.090500,37.845,1.614400,24.032,,
2026_05_08_21_09_25.002,2.155700,39.968,2.090400,37.842,1.614700,24.040,,
2026_05_08_21_09_26.001,2.154900,39.942,2.090400,37.842,1.614900,24.045,,
2026_05_08_21_09_27.000,2.154500,39.928,2.089200,37.803,1.615100,24.051,,
2026_05_08_21_09_28.008,2.155200,39.952,2.088700,37.788,1.615200,24.054,,
2026_05_08_21_09_29.000,2.156000,39.978,2.089500,37.813,1.615700,24.067,,
2026_05_08_21_09_30.008,2.156000,39.978,2.090800,37.855,1.615200,24.054,,
2026_05_08_21_09_31.000,2.154900,39.942,2.090300,37.839,1.614300,24.029,,
2026_05_08_21_09_32.000,2.154500,39.928,2.089100,37.800,1.614300,24.029,,
2026_05_08_21_09_33.008,2.153900,39.909,2.087700,37.756,1.614500,24.035,,
2026_05_08_21_09_34.009,2.154100,39.915,2.088800,37.791,1.615200,24.054,,
2026_05_08_21_09_35.014,2.153900,39.909,2.089100,37.800,1.615700,24.067,,
2026_05_08_21_09_36.000,2.154000,39.912,2.088300,37.775,1.615500,24.062,,
2026_05_08_21_09_37.003,2.154700,39.935,2.088100,37.768,1.615700,24.067,,
2026_05_08_21_09_38.004,2.154900,39.942,2.089500,37.813,1.615600,24.064,,
2026_05_08_21_09_39.000,2.156000,39.978,2.089600,37.816,1.615300,24.056,,
2026_05_08_21_09_40.009,2.155600,39.965,2.088100,37.768,1.615500,24.062,,
2026_05_08_21_09_41.000,2.155300,39.955,2.086800,37.727,1.616000,24.075,,
2026_05_08_21_09_42.010,2.155200,39.952,2.087200,37.740,1.615300,24.056,,
2026_05_08_21_09_43.002,2.154700,39.935,2.087700,37.756,1.614700,24.040,,
2026_05_08_21_09_44.009,2.154700,39.935,2.086700,37.724,1.613900,24.018,,
2026_05_08_21_09_45.006,2.154400,39.925,2.085700,37.692,1.613600,24.010,,
2026_05_08_21_09_46.000,2.154000,39.912,2.085900,37.698,1.613700,24.013,,
2026_05_08_21_09_47.004,2.154400,39.925,2.087200,37.740,1.613500,24.007,,
2026_05_08_21_09_48.000,2.154700,39.935,2.087900,37.762,1.613900,24.018,,
2026_05_08_21_09_49.006,2.153900,39.909,2.085700,37.692,1.614300,24.029,,
2026_05_08_21_09_50.005,2.154000,39.912,2.084000,37.638,1.614900,24.045,,
2026_05_08_21_09_51.000,2.154400,39.925,2.083900,37.634,1.616100,24.078,,
2026_05_08_21_09_52.001,2.153300,39.889,2.084700,37.660,1.616300,24.083,,
2026_05_08_21_09_53.013,2.153100,39.882,2.086000,37.701,1.616100,24.078,,
2026_05_08_21_09_54.000,2.152700,39.869,2.086800,37.727,1.616300,24.083,,
2026_05_08_21_09_55.000,2.152700,39.869,2.087100,37.736,1.616900,24.100,,
2026_05_08_21_09_56.006,2.153200,39.885,2.086000,37.701,1.617900,24.127,,
2026_05_08_21_09_57.001,2.153100,39.882,2.086100,37.705,1.618000,24.130,,
2026_05_08_21_09_58.000,2.153900,39.909,2.086800,37.727,1.617600,24.119,,
2026_05_08_21_09_59.009,2.155100,39.948,2.086800,37.727,1.617300,24.111,,
2026_05_08_21_10_00.000,2.154900,39.942,2.085600,37.689,1.617300,24.111,,
2026_05_08_21_10_01.000,2.154900,39.942,2.087600,37.752,1.617100,24.105,,
2026_05_08_21_10_02.000,2.155500,39.962,2.087900,37.762,1.615900,24.073,,
2026_05_08_21_10_03.000,2.155500,39.962,2.086400,37.714,1.614100,24.024,,
2026_05_08_21_10_04.006,2.154700,39.935,2.086000,37.701,1.613100,23.997,,
2026_05_08_21_10_05.010,2.155200,39.952,2.086900,37.730,1.612900,23.991,,
2026_05_08_21_10_06.003,2.154900,39.942,2.087600,37.752,1.612800,23.989,,
2026_05_08_21_10_07.008,2.154300,39.922,2.087300,37.743,1.613300,24.002,,
2026_05_08_21_10_08.001,2.154700,39.935,2.087300,37.743,1.613600,24.010,,
2026_05_08_21_10_09.007,2.154500,39.928,2.086500,37.717,1.613600,24.010,,
2026_05_08_21_10_10.007,2.154100,39.915,2.085700,37.692,1.614000,24.021,,
2026_05_08_21_10_11.005,2.154700,39.935,2.086700,37.724,1.613200,23.999,,
2026_05_08_21_10_12.006,2.154100,39.915,2.088900,37.794,1.612400,23.978,,
2026_05_08_21_10_13.000,2.154100,39.915,2.090900,37.858,1.611900,23.964,,
2026_05_08_21_10_14.000,2.154500,39.928,2.092100,37.896,1.612000,23.967,,
2026_05_08_21_10_15.007,2.154400,39.925,2.090100,37.832,1.612500,23.980,,
2026_05_08_21_10_16.005,2.153500,39.895,2.088700,37.788,1.613200,23.999,,
2026_05_08_21_10_17.000,2.153300,39.889,2.088300,37.775,1.614100,24.024,,
2026_05_08_21_10_18.000,2.153200,39.885,2.088500,37.781,1.615300,24.056,,
2026_05_08_21_10_19.002,2.152700,39.869,2.088500,37.781,1.616700,24.094,,
2026_05_08_21_10_20.000,2.152800,39.872,2.088700,37.788,1.617300,24.111,,
