datetime,CH1_V,CH1_T_C,CH2_V,CH2_T_C,CH3_V,CH3_T_C,CH4_V,CH4_T_C
2026_05_08_21_03_39.000,2.101100,38.185,1.847600,30.516,1.928300,32.867,2.043900,36.374
2026_05_08_21_03_40.000,2.101100,38.185,1.852700,30.663,1.929200,32.894,2.043500,36.362
2026_05_08_21_03_41.009,2.101100,38.185,1.855600,30.746,1.929200,32.894,2.043200,36.353
2026_05_08_21_03_42.009,2.100900,38.178,1.855500,30.744,1.928700,32.879,2.043100,36.349
2026_05_08_21_03_43.009,2.100800,38.175,1.856400,30.769,1.928000,32.858,2.043500,36.362
2026_05_08_21_03_44.008,2.101300,38.191,1.854100,30.703,1.927600,32.846,2.043700,36.368
2026_05_08_21_03_45.009,2.101700,38.204,1.848900,30.554,1.928300,32.867,2.043500,36.362
2026_05_08_21_03_46.001,2.101900,38.210,1.840700,30.319,1.928800,32.882,2.043900,36.374
2026_05_08_21_03_47.000,2.102100,38.217,1.833300,30.107,1.928900,32.885,2.043100,36.349
2026_05_08_21_03_48.000,2.102100,38.217,1.829300,29.993,1.930000,32.917,2.042800,36.340
2026_05_08_21_03_49.002,2.101700,38.204,1.826800,29.921,1.931200,32.953,2.042500,36.331
2026_05_08_21_03_50.000,2.101300,38.191,1.823500,29.827,1.931500,32.962,2.041900,36.312
2026_05_08_21_03_51.000,2.101100,38.185,1.819100,29.702,1.932000,32.977,2.042000,36.315
2026_05_08_21_03_52.006,2.100800,38.175,1.815200,29.591,1.932700,32.997,2.043100,36.349
2026_05_08_21_03_53.001,2.100900,38.178,1.809300,29.424,1.932700,32.997,2.043700,36.368
2026_05_08_21_03_54.000,2.101100,38.185,1.804400,29.285,1.931900,32.974,2.043300,36.356
2026_05_08_21_03_55.000,2.101100,38.185,1.802800,29.240,1.931200,32.953,2.043100,36.349
2026_05_08_21_03_56.010,2.100900,38.178,1.799600,29.149,1.930300,32.926,2.043300,36.356
2026_05_08_21_03_57.000,2.101200,38.188,1.798000,29.104,1.930000,32.917,2.043700,36.368
2026_05_08_21_03_58.006,2.101100,38.185,1.799300,29.141,1.929500,32.903,2.044400,36.390
2026_05_08_21_03_59.009,2.101100,38.185,1.800500,29.174,1.929100,32.891,2.044500,36.393
2026_05_08_21_04_00.000,2.101100,38.185,1.802700,29.237,1.928500,32.873,2.045200,36.415
2026_05_08_21_04_01.005,2.100800,38.175,1.802500,29.231,1.927100,32.832,2.044500,36.393
2026_05_08_21_04_02.008,2.100700,38.172,1.802400,29.228,1.925500,32.784,2.044500,36.393
2026_05_08_21_04_03.007,2.100800,38.175,1.801200,29.194,1.926400,32.811,2.045200,36.415
2026_05_08_21_04_04.006,2.100700,38.172,1.799700,29.152,1.927300,32.837,2.045500,36.424
2026_05_08_21_04_05.009,2.100800,38.175,1.800300,29.169,1.928700,32.879,2.045900,36.437
2026_05_08_21_04_06.008,2.100800,38.175,1.800300,29.169,1.929500,32.903,2.046700,36.462
2026_05_08_21_04_07.008,2.101100,38.185,1.802700,29.237,1.929700,32.908,2.047100,36.474
2026_05_08_21_04_08.004,2.101200,38.188,1.803700,29.265,1.930000,32.917,2.047200,36.477
2026_05_08_21_04_09.000,2.101200,38.188,1.803900,29.271,1.929100,32.891,2.048400,36.515
2026_05_08_21_04_10.000,2.101300,38.191,1.802900,29.242,1.928900,32.885,2.047700,36.493
2026_05_08_21_04_11.000,2.101300,38.191,1.803200,29.251,1.928900,32.885,2.047500,36.487
2026_05_08_21_04_12.015,2.101300,38.191,1.804700,29.293,1.929600,32.906,2.046000,36.440
2026_05_08_21_04_13.005,2.101600,38.201,1.805300,29.310,1.929500,32.903,2.043100,36.349
2026_05_08_21_04_14.006,2.101900,38.210,1.805100,29.305,1.929600,32.906,2.043600,36.365
2026_05_08_21_04_15.007,2.101600,38.201,1.803300,29.254,1.929500,32.903,2.043500,36.362
2026_05_08_21_04_16.005,2.101700,38.204,1.804000,29.274,1.929500,32.903,2.043600,36.365
2026_05_08_21_04_17.006,2.101700,38.204,1.801600,29.206,1.929500,32.903,2.043500,36.362
2026_05_08_21_04_18.008,2.101700,38.204,1.800400,29.172,1.929600,32.906,2.043300,36.356
2026_05_08_21_04_19.000,2.101600,38.201,1.806800,29.353,1.929900,32.914,2.042700,36.337
2026_05_08_21_04_20.000,2.101900,38.210,1.816400,29.625,1.929700,32.908,2.042300,36.324
2026_05_08_21_04_21.003,2.102000,38.214,1.821900,29.782,1.930100,32.920,2.042800,36.340
2026_05_08_21_04_22.000,2.102300,38.223,1.828000,29.956,1.930700,32.938,2.042700,36.337
2026_05_08_21_04_23.000,2.102400,38.227,1.833700,30.118,1.931100,32.950,2.043300,36.356
2026_05_08_21_04_24.006,2.102100,38.217,1.831500,30.055,1.931300,32.956,2.043200,36.353
2026_05_08_21_04_25.006,2.102000,38.214,1.823300,29.822,1.931300,32.956,2.042500,36.331
2026_05_08_21_04_26.006,2.102100,38.217,1.816100,29.617,1.931700,32.968,2.041100,36.287
2026_05_08_21_04_27.000,2.102100,38.217,1.811500,29.486,1.930400,32.929,2.041200,36.290
2026_05_08_21_04_28.003,2.102000,38.214,1.810500,29.458,1.928700,32.879,2.042500,36.331
2026_05_08_21_04_29.001,2.102100,38.217,1.817900,29.668,1.928400,32.870,2.042100,36.318
2026_05_08_21_04_30.006,2.102400,38.227,1.830800,30.035,1.928700,32.879,2.041200,36.290
2026_05_08_21_04_31.000,2.102500,38.230,1.833200,30.104,1.929100,32.891,2.041600,36.303
2026_05_08_21_04_32.000,2.102500,38.230,1.825300,29.879,1.930000,32.917,2.042300,36.324
2026_05_08_21_04_33.009,2.102100,38.217,1.815700,29.605,1.929700,32.908,2.042300,36.324
2026_05_08_21_04_34.000,2.102100,38.217,1.812100,29.503,1.930000,32.917,2.042000,36.315
2026_05_08_21_04_35.000,2.102400,38.227,1.807500,29.373,1.930700,32.938,2.043200,36.353
2026_05_08_21_04_36.001,2.102300,38.223,1.802300,29.225,1.931200,32.953,2.043500,36.362
2026_05_08_21_04_37.000,2.102400,38.227,1.799600,29.149,1.931600,32.965,2.043200,36.353
2026_05_08_21_04_38.010,2.102700,38.236,1.796900,29.073,1.930500,32.932,2.043100,36.349
2026_05_08_21_04_39.000,2.102800,38.239,1.792800,28.957,1.929900,32.914,2.042300,36.324
2026_05_08_21_04_40.009,2.102800,38.239,1.792000,28.934,1.929700,32.908,2.042500,36.331
2026_05_08_21_04_41.003,2.102800,38.239,1.790900,28.903,1.928900,32.885,2.042800,36.340
2026_05_08_21_04_42.007,2.102800,38.239,1.790500,28.892,1.929100,32.891,2.043100,36.349
2026_05_08_21_04_43.000,2.102800,38.239,1.791100,28.909,1.929300,32.897,2.043300,36.356
2026_05_08_21_04_44.000,2.102100,38.217,1.795500,29.033,1.930000,32.917,2.043100,36.349
2026_05_08_21_04_45.000,2.102300,38.223,1.802900,29.242,1.930700,32.938,2.043300,36.356
2026_05_08_21_04_46.007,2.102000,38.214,1.806100,29.333,1.930100,32.920,2.043500,36.362
2026_05_08_21_04_47.001,2.101900,38.210,1.811300,29.480,1.930700,32.938,2.042700,36.337
2026_05_08_21_04_48.001,2.102400,38.227,1.814300,29.566,1.931300,32.956,2.042500,36.331
2026_05_08_21_04_49.002,2.102500,38.230,1.817900,29.668,1.930500,32.932,2.042700,36.337
2026_05_08_21_04_50.000,2.102500,38.230,1.818300,29.679,1.929500,32.903,2.043600,36.365
2026_05_08_21_04_51.000,2.102300,38.223,1.817100,29.645,1.928000,32.858,2.043700,36.368
2026_05_08_21_04_52.007,2.102100,38.217,1.813700,29.549,1.926500,32.814,2.044300,36.387
2026_05_08_21_04_53.000,2.102000,38.214,1.810300,29.452,1.926300,32.808,2.044400,36.390
2026_05_08_21_04_54.000,2.102100,38.217,1.808300,29.395,1.925700,32.790,2.043900,36.374
2026_05_08_21_04_55.010,2.102000,38.214,1.804300,29.282,1.926000,32.799,2.043600,36.365
2026_05_08_21_04_56.009,2.102000,38.214,1.800800,29.183,1.927100,32.832,2.044100,36.381
2026_05_08_21_04_57.005,2.102400,38.227,1.799200,29.138,1.927900,32.855,2.044000,36.377
2026_05_08_21_04_58.000,2.102700,38.236,1.797900,29.101,1.929200,32.894,2.043100,36.349
2026_05_08_21_04_59.006,2.102500,38.230,1.796100,29.050,1.930100,32.920,2.042500,36.331
2026_05_08_21_05_00.001,2.102500,38.230,1.792900,28.960,1.930100,32.920,2.041900,36.312
2026_05_08_21_05_01.003,2.102900,38.243,1.789300,28.858,1.930300,32.926,2.042100,36.318
2026_05_08_21_05_02.008,2.103100,38.249,1.787200,28.799,1.930300,32.926,2.042300,36.324
2026_05_08_21_05_03.002,2.103100,38.249,1.784400,28.720,1.929700,32.908,2.041700,36.306
2026_05_08_21_05_04.010,2.102900,38.243,1.782800,28.675,1.929700,32.908,2.042500,36.331
2026_05_08_21_05_05.000,2.102800,38.239,1.781600,28.641,1.929700,32.908,2.042500,36.331
2026_05_08_21_05_06.000,2.102300,38.223,1.782100,28.655,1.928500,32.873,2.042900,36.343
2026_05_08_21_05_07.000,2.102500,38.230,1.782300,28.661,1.927200,32.835,2.043300,36.356
2026_05_08_21_05_08.007,2.102500,38.230,1.780800,28.619,1.927300,32.837,2.043100,36.349
2026_05_08_21_05_09.000,2.102500,38.230,1.779300,28.577,1.928300,32.867,2.042500,36.331
2026_05_08_21_05_10.001,2.102400,38.227,1.777900,28.537,1.929200,32.894,2.043900,36.374
2026_05_08_21_05_11.006,2.102400,38.227,1.776500,28.498,1.929100,32.891,2.044700,36.399
2026_05_08_21_05_12.000,2.102400,38.227,1.784800,28.731,1.927500,32.843,2.043600,36.365
2026_05_08_21_05_13.002,2.102500,38.230,1.787500,28.808,1.926300,32.808,2.043500,36.362
2026_05_08_21_05_14.004,2.102400,38.227,1.786800,28.788,1.926700,32.820,2.042500,36.331
2026_05_08_21_05_15.002,2.102700,38.236,1.786700,28.785,1.926700,32.820,2.043100,36.349
2026_05_08_21_05_16.005,2.102800,38.239,1.785200,28.743,1.926500,32.814,2.042700,36.337
2026_05_08_21_05_17.009,2.102700,38.236,1.783500,28.695,1.926400,32.811,2.043300,36.356
2026_05_08_21_05_18.007,2.102400,38.227,1.783200,28.686,1.926400,32.811,2.042900,36.343
2026_05_08_21_05_19.004,2.102400,38.227,1.788800,28.844,1.927600,32.846,2.043600,36.365
2026_05_08_21_05_20.009,2.102000,38.214,1.793300,28.971,1.928500,32.873,2.043700,36.368
2026_05_08_21_05_21.002,2.101900,38.210,1.796800,29.070,1.929300,32.897,2.044500,36.393
2026_05_08_21_05_22.010,2.102100,38.217,1.800500,29.174,1.929600,32.906,2.045500,36.424
2026_05_08_21_05_23.005,2.102300,38.223,1.806100,29.333,1.929600,32.906,2.043500,36.362
2026_05_08_21_05_24.009,2.102100,38.217,1.812100,29.503,1.930400,32.929,2.042300,36.324
2026_05_08_21_05_25.000,2.102400,38.227,1.815200,29.591,1.930100,32.920,2.042300,36.324
2026_05_08_21_05_26.000,2.102700,38.236,1.823200,29.819,1.928800,32.882,2.043300,36.356
2026_05_08_21_05_27.009,2.102800,38.239,1.828900,29.981,1.928400,32.870,2.044000,36.377
2026_05_08_21_05_28.000,2.102400,38.227,1.828100,29.958,1.928400,32.870,2.045500,36.424
2026_05_08_21_05_29.002,2.102400,38.227,1.823100,29.816,1.929100,32.891,2.043300,36.356
2026_05_08_21_05_30.003,2.102100,38.217,1.817300,29.651,1.929700,32.908,2.042700,36.337
2026_05_08_21_05_31.006,2.102300,38.223,1.814500,29.571,1.930500,32.932,2.042700,36.337
2026_05_08_21_05_32.004,2.102500,38.230,1.815500,29.600,1.930700,32.938,2.041600,36.303
2026_05_08_21_05_33.000,2.102500,38.230,1.819100,29.702,1.929600,32.906,2.042100,36.318
2026_05_08_21_05_34.000,2.102700,38.236,1.828100,29.958,1.927500,32.843,2.042900,36.343
2026_05_08_21_05_35.000,2.102500,38.230,1.837500,30.227,1.927600,32.846,2.043600,36.365
2026_05_08_21_05_36.000,2.102400,38.227,1.845100,30.445,1.928300,32.867,2.044800,36.402
2026_05_08_21_05_37.002,2.102400,38.227,1.844300,30.422,1.928100,32.861,2.043300,36.356
2026_05_08_21_05_38.000,2.102100,38.217,1.843200,30.390,1.927500,32.843,2.043300,36.356
2026_05_08_21_05_39.007,2.102000,38.214,1.845200,30.448,1.925600,32.787,2.043200,36.353
2026_05_08_21_05_40.005,2.102000,38.214,1.850100,30.588,1.924900,32.767,2.043100,36.349
2026_05_08_21_05_41.000,2.102500,38.230,1.856100,30.761,1.925300,32.778,2.042100,36.318
2026_05_08_21_05_42.000,2.102500,38.230,1.860800,30.896,1.925700,32.790,2.041200,36.290
2026_05_08_21_05_43.000,2.102400,38.227,1.858900,30.841,1.926800,32.823,2.041900,36.312
2026_05_08_21_05_44.003,2.102300,38.223,1.855500,30.744,1.926300,32.808,2.042400,36.328
2026_05_08_21_05_45.006,2.102100,38.217,1.846000,30.470,1.925600,32.787,2.042800,36.340
2026_05_08_21_05_46.007,2.102400,38.227,1.835500,30.170,1.925100,32.772,2.042300,36.324
2026_05_08_21_05_47.006,2.102400,38.227,1.825200,29.876,1.924900,32.767,2.042900,36.343
2026_05_08_21_05_48.008,2.102400,38.227,1.816400,29.625,1.924500,32.755,2.043500,36.362
2026_05_08_21_05_49.008,2.102300,38.223,1.811900,29.497,1.925200,32.775,2.044100,36.381
2026_05_08_21_05_50.000,2.102100,38.217,1.812400,29.512,1.926300,32.808,2.043900,36.374
2026_05_08_21_05_51.012,2.102400,38.227,1.812300,29.509,1.927200,32.835,2.044000,36.377
2026_05_08_21_05_52.000,2.102100,38.217,1.810900,29.469,1.926900,32.826,2.044300,36.387
2026_05_08_21_05_53.009,2.102700,38.236,1.810100,29.446,1.927300,32.837,2.045500,36.424
2026_05_08_21_05_54.001,2.102400,38.227,1.806000,29.330,1.928900,32.885,2.044900,36.406
2026_05_08_21_05_55.005,2.102400,38.227,1.808000,29.387,1.930300,32.926,2.044100,36.381
2026_05_08_21_05_56.007,2.102300,38.223,1.808900,29.412,1.930800,32.941,2.044800,36.402
2026_05_08_21_05_57.001,2.102700,38.236,1.806300,29.339,1.929700,32.908,2.044900,36.406
2026_05_08_21_05_58.004,2.102300,38.223,1.802300,29.225,1.928400,32.870,2.045100,36.412
2026_05_08_21_05_59.006,2.102700,38.236,1.801300,29.197,1.928100,32.861,2.044500,36.393
2026_05_08_21_06_00.000,2.102100,38.217,1.799900,29.158,1.927900,32.855,2.043700,36.368
2026_05_08_21_06_01.000,2.102300,38.223,1.798700,29.124,1.928700,32.879,2.044100,36.381
2026_05_08_21_06_02.002,2.102300,38.223,1.803300,29.254,1.928800,32.882,2.043900,36.374
2026_05_08_21_06_03.000,2.102100,38.217,1.810500,29.458,1.929100,32.891,2.043600,36.365
2026_05_08_21_06_04.007,2.102100,38.217,1.815100,29.588,1.929900,32.914,2.043700,36.368
2026_05_08_21_06_05.001,2.102100,38.217,1.817900,29.668,1.930500,32.932,2.044100,36.381
2026_05_08_21_06_06.000,2.102000,38.214,1.818300,29.679,1.929900,32.914,2.044400,36.390
2026_05_08_21_06_07.006,2.102100,38.217,1.813100,29.532,1.930000,32.917,2.044000,36.377
2026_05_08_21_06_08.007,2.102300,38.223,1.806100,29.333,1.930100,32.920,2.044500,36.393
2026_05_08_21_06_09.002,2.102300,38.223,1.802700,29.237,1.931300,32.956,2.044900,36.406
2026_05_08_21_06_10.002,2.102400,38.227,1.802500,29.231,1.931500,32.962,2.045200,36.415
2026_05_08_21_06_11.000,2.102300,38.223,1.803500,29.259,1.932000,32.977,2.044300,36.387
2026_05_08_21_06_12.001,2.102300,38.223,1.802800,29.240,1.932100,32.980,2.044400,36.390
2026_05_08_21_06_13.008,2.102500,38.230,1.800100,29.163,1.931200,32.953,2.044700,36.399
2026_05_08_21_06_14.000,2.102300,38.223,1.798400,29.115,1.930500,32.932,2.044400,36.390
2026_05_08_21_06_15.000,2.102400,38.227,1.798100,29.107,1.930100,32.920,2.044100,36.381
2026_05_08_21_06_16.010,2.102400,38.227,1.801200,29.194,1.930100,32.920,2.044300,36.387
2026_05_08_21_06_17.004,2.102700,38.236,1.802800,29.240,1.930900,32.944,2.044500,36.393
2026_05_08_21_06_18.000,2.102900,38.243,1.800000,29.160,1.931200,32.953,2.045100,36.412
2026_05_08_21_06_19.000,2.102400,38.227,1.797100,29.078,1.931200,32.953,2.044800,36.402
2026_05_08_21_06_20.008,2.102700,38.236,1.793700,28.982,1.930300,32.926,2.044100,36.381
2026_05_08_21_06_21.002,2.103100,38.249,1.792500,28.948,1.930000,32.917,2.043700,36.368
2026_05_08_21_06_22.000,2.102500,38.230,1.792300,28.943,1.930300,32.926,2.044300,36.387
2026_05_08_21_06_23.000,2.102800,38.239,1.790400,28.889,1.930500,32.932,2.044500,36.393
2026_05_08_21_06_24.003,2.102800,38.239,1.786900,28.791,1.930500,32.932,2.044300,36.387
2026_05_08_21_06_25.000,2.102900,38.243,1.785200,28.743,1.931200,32.953,2.042800,36.340
2026_05_08_21_06_26.000,2.102900,38.243,1.785600,28.754,1.932800,33.000,2.042800,36.340
2026_05_08_21_06_27.000,2.103100,38.249,1.790000,28.878,1.934000,33.036,2.044000,36.377
2026_05_08_21_06_28.008,2.102700,38.236,1.797200,29.081,1.934500,33.051,2.044700,36.399
2026_05_08_21_06_29.005,2.102700,38.236,1.803700,29.265,1.934300,33.045,2.044300,36.387
2026_05_08_21_06_30.000,2.102900,38.243,1.808700,29.407,1.933300,33.015,2.044400,36.390
2026_05_08_21_06_31.010,2.103100,38.249,1.815100,29.588,1.932800,33.000,2.044800,36.402
2026_05_08_21_06_32.001,2.103100,38.249,1.818300,29.679,1.932900,33.003,2.044400,36.390
2026_05_08_21_06_33.007,2.103300,38.256,1.820900,29.753,1.932800,33.000,2.044400,36.390
2026_05_08_21_06_34.000,2.102900,38.243,1.822800,29.807,1.932400,32.988,2.044300,36.387
2026_05_08_21_06_35.000,2.103100,38.249,1.818700,29.691,1.932100,32.980,2.044900,36.406
2026_05_08_21_06_36.007,2.103200,38.252,1.812300,29.509,1.931700,32.968,2.045200,36.415
2026_05_08_21_06_37.000,2.103100,38.249,1.808900,29.412,1.931900,32.974,2.045300,36.418
2026_05_08_21_06_38.000,2.102900,38.243,1.807300,29.367,1.931600,32.965,2.044700,36.399
2026_05_08_21_06_39.000,2.102900,38.243,1.808500,29.401,1.930800,32.941,2.044900,36.406
2026_05_08_21_06_40.000,2.102900,38.243,1.810000,29.444,1.931100,32.950,2.044700,36.399
2026_05_08_21_06_41.000,2.102500,38.230,1.810700,29.463,1.931100,32.950,2.044000,36.377
2026_05_08_21_06_42.003,2.102700,38.236,1.809500,29.429,1.930900,32.944,2.044700,36.399
2026_05_08_21_06_43.000,2.102500,38.230,1.806700,29.350,1.931300,32.956,2.045200,36.415
2026_05_08_21_06_44.005,2.102400,38.227,1.804700,29.293,1.932000,32.977,2.045600,36.427
2026_05_08_21_06_45.000,2.102400,38.227,1.803200,29.251,1.932900,33.003,2.045900,36.437
2026_05_08_21_06_46.000,2.102800,38.239,1.803300,29.254,1.932700,32.997,2.046300,36.449
2026_05_08_21_06_47.000,2.102800,38.239,1.802900,29.242,1.932000,32.977,2.046100,36.443
2026_05_08_21_06_48.003,2.102900,38.243,1.799300,29.141,1.930700,32.938,2.045500,36.424
2026_05_08_21_06_49.008,2.102800,38.239,1.794700,29.011,1.929500,32.903,2.045200,36.415
2026_05_08_21_06_50.006,2.102900,38.243,1.791700,28.926,1.929600,32.906,2.045300,36.418
2026_05_08_21_06_51.001,2.103300,38.256,1.790000,28.878,1.930400,32.929,2.044900,36.406
2026_05_08_21_06_52.000,2.103500,38.262,1.788100,28.824,1.930500,32.932,2.046400,36.452
2026_05_08_21_06_53.008,2.103500,38.262,1.786800,28.788,1.931900,32.974,2.049100,36.537
2026_05_08_21_06_54.000,2.103300,38.256,1.790300,28.886,1.932900,33.003,2.049300,36.543
2026_05_08_21_06_55.009,2.103500,38.262,1.791300,28.915,1.933600,33.024,2.047500,36.487
2026_05_08_21_06_56.006,2.103300,38.256,1.795900,29.044,1.933600,33.024,2.047300,36.480
2026_05_08_21_06_57.007,2.103300,38.256,1.801100,29.191,1.934400,33.048,2.048100,36.505
2026_05_08_21_06_58.000,2.103900,38.275,1.809200,29.421,1.934400,33.048,2.047900,36.499
2026_05_08_21_06_59.002,2.103500,38.262,1.817100,29.645,1.933100,33.009,2.045600,36.427
2026_05_08_21_07_00.007,2.103900,38.275,1.820100,29.730,1.932300,32.985,2.045500,36.424
2026_05_08_21_07_01.000,2.103600,38.265,1.821200,29.762,1.932000,32.977,2.045300,36.418
2026_05_08_21_07_02.002,2.103500,38.262,1.819600,29.716,1.931900,32.974,2.045200,36.415
2026_05_08_21_07_03.010,2.103100,38.249,1.816800,29.637,1.931300,32.956,2.044500,36.393
2026_05_08_21_07_04.009,2.103600,38.265,1.810400,29.455,1.930400,32.929,2.044700,36.399
2026_05_08_21_07_05.000,2.103600,38.265,1.808500,29.401,1.929200,32.894,2.045100,36.412
2026_05_08_21_07_06.007,2.103300,38.256,1.808100,29.390,1.929300,32.897,2.045300,36.418
2026_05_08_21_07_07.004,2.103200,38.252,1.807300,29.367,1.930900,32.944,2.045100,36.412
2026_05_08_21_07_08.007,2.103300,38.256,1.810700,29.463,1.931900,32.974,2.044100,36.381
2026_05_08_21_07_09.000,2.103500,38.262,1.809100,29.418,1.932300,32.985,2.043300,36.356
2026_05_08_21_07_10.008,2.103900,38.275,1.806000,29.330,1.933600,33.024,2.043600,36.365
2026_05_08_21_07_11.000,2.103700,38.268,1.803300,29.254,1.934800,33.060,2.045100,36.412
2026_05_08_21_07_12.000,2.103900,38.275,1.802800,29.240,1.935600,33.083,2.045600,36.427
2026_05_08_21_07_13.009,2.104000,38.278,1.802500,29.231,1.936000,33.095,2.045500,36.424
2026_05_08_21_07_14.000,2.104000,38.278,1.802100,29.220,1.936400,33.107,2.045300,36.418
2026_05_08_21_07_15.000,2.103900,38.275,1.799200,29.138,1.937300,33.134,2.044800,36.402
2026_05_08_21_07_16.000,2.104000,38.278,1.800400,29.172,1.937600,33.143,2.043900,36.374
2026_05_08_21_07_17.008,2.103700,38.268,1.804400,29.285,1.936900,33.122,2.043900,36.374
2026_05_08_21_07_18.005,2.103900,38.275,1.807700,29.378,1.935700,33.086,2.045100,36.412
2026_05_08_21_07_19.000,2.104000,38.278,1.806300,29.339,1.934800,33.060,2.044800,36.402
2026_05_08_21_07_20.000,2.104000,38.278,1.806300,29.339,1.933700,33.027,2.044500,36.393
2026_05_08_21_07_21.010,2.103900,38.275,1.805700,29.322,1.933100,33.009,2.045200,36.415
2026_05_08_21_07_22.000,2.103700,38.268,1.804000,29.274,1.933300,33.015,2.045600,36.427
2026_05_08_21_07_23.000,2.104000,38.278,1.806400,29.341,1.934700,33.057,2.044900,36.406
2026_05_08_21_07_24.003,2.104000,38.278,1.804300,29.282,1.936000,33.095,2.044800,36.402
2026_05_08_21_07_25.004,2.104300,38.288,1.799900,29.158,1.935700,33.086,2.045600,36.427
2026_05_08_21_07_26.001,2.104300,38.288,1.795700,29.039,1.935200,33.071,2.046500,36.455
2026_05_08_21_07_27.000,2.104100,38.281,1.794500,29.005,1.935100,33.068,2.047500,36.487
2026_05_08_21_07_28.006,2.104000,38.278,1.796000,29.047,1.934800,33.060,2.046900,36.468
2026_05_08_21_07_29.000,2.104100,38.281,1.797600,29.092,1.934900,33.063,2.046000,36.440
2026_05_08_21_07_30.005,2.104300,38.288,1.799700,29.152,1.935500,33.080,2.046000,36.440
2026_05_08_21_07_31.000,2.104400,38.291,1.803100,29.248,1.935200,33.071,2.045900,36.437
2026_05_08_21_07_32.007,2.104300,38.288,1.805900,29.327,1.935200,33.071,2.045200,36.415
2026_05_08_21_07_33.009,2.104100,38.281,1.804100,29.276,1.934700,33.057,2.046100,36.443
2026_05_08_21_07_34.008,2.104000,38.278,1.800500,29.174,1.933300,33.015,2.045900,36.437
2026_05_08_21_07_35.000,2.103700,38.268,1.798000,29.104,1.932100,32.980,2.045500,36.424
2026_05_08_21_07_36.003,2.104300,38.288,1.798300,29.112,1.931500,32.962,2.045500,36.424
2026_05_08_21_07_37.004,2.104400,38.291,1.804300,29.282,1.930400,32.929,2.044700,36.399
2026_05_08_21_07_38.000,2.104400,38.291,1.810700,29.463,1.929200,32.894,2.044800,36.402
2026_05_08_21_07_39.000,2.104000,38.278,1.815300,29.594,1.929300,32.897,2.044000,36.377
2026_05_08_21_07_40.006,2.103900,38.275,1.819500,29.713,1.929500,32.903,2.043100,36.349
2026_05_08_21_07_41.008,2.104000,38.278,1.820000,29.728,1.929300,32.897,2.042100,36.318
2026_05_08_21_07_42.000,2.104300,38.288,1.818400,29.682,1.929200,32.894,2.042100,36.318
2026_05_08_21_07_43.003,2.104100,38.281,1.814100,29.560,1.928300,32.867,2.042900,36.343
2026_05_08_21_07_44.008,2.103900,38.275,1.812100,29.503,1.927500,32.843,2.044100,36.381
2026_05_08_21_07_45.000,2.104000,38.278,1.813500,29.543,1.927600,32.846,2.045200,36.415
2026_05_08_21_07_46.002,2.104400,38.291,1.817300,29.651,1.927100,32.832,2.045200,36.415
2026_05_08_21_07_47.012,2.104100,38.281,1.818400,29.682,1.926400,32.811,2.044700,36.399
2026_05_08_21_07_48.009,2.104000,38.278,1.815600,29.603,1.925900,32.796,2.044100,36.381
2026_05_08_21_07_49.001,2.103700,38.268,1.809900,29.441,1.925900,32.796,2.044500,36.393
2026_05_08_21_07_50.007,2.103600,38.265,1.808000,29.387,1.926300,32.808,2.044800,36.402
2026_05_08_21_07_51.008,2.103600,38.265,1.805900,29.327,1.926400,32.811,2.044300,36.387
2026_05_08_21_07_52.000,2.103700,38.268,1.801200,29.194,1.926400,32.811,2.044900,36.406
2026_05_08_21_07_53.000,2.103500,38.262,1.800300,29.169,1.926500,32.814,2.045200,36.415
2026_05_08_21_07_54.009,2.103300,38.256,1.798500,29.118,1.927500,32.843,2.045200,36.415
2026_05_08_21_07_55.000,2.103500,38.262,1.794500,29.005,1.928300,32.867,2.045200,36.415
2026_05_08_21_07_56.014,2.103700,38.268,1.792900,28.960,1.929500,32.903,2.044500,36.393
2026_05_08_21_07_57.008,2.103500,38.262,1.797300,29.084,1.930700,32.938,2.045500,36.424
2026_05_08_21_07_58.008,2.103600,38.265,1.804800,29.296,1.931700,32.968,2.046000,36.440
2026_05_08_21_07_59.004,2.103500,38.262,1.804900,29.299,1.931100,32.950,2.046300,36.449
2026_05_08_21_08_00.000,2.103300,38.256,1.805100,29.305,1.930800,32.941,2.046800,36.465
2026_05_08_21_08_01.000,2.103300,38.256,1.810700,29.463,1.931200,32.953,2.044800,36.402
2026_05_08_21_08_02.008,2.103500,38.262,1.814100,29.560,1.931300,32.956,2.044400,36.390
2026_05_08_21_08_03.002,2.103600,38.265,1.814700,29.577,1.931600,32.965,2.044300,36.387
2026_05_08_21_08_04.000,2.103700,38.268,1.821500,29.770,1.931500,32.962,2.045600,36.427
2026_05_08_21_08_05.007,2.104000,38.278,1.829200,29.990,1.931900,32.974,2.046100,36.443
2026_05_08_21_08_06.002,2.104300,38.288,1.828800,29.978,1.930700,32.938,2.046000,36.440
2026_05_08_21_08_07.004,2.104100,38.281,1.826500,29.913,1.929100,32.891,2.044800,36.402
2026_05_08_21_08_08.000,2.104300,38.288,1.825200,29.876,1.927900,32.855,2.044800,36.402
2026_05_08_21_08_09.009,2.104300,38.288,1.827300,29.936,1.926700,32.820,2.045200,36.415
2026_05_08_21_08_10.006,2.104000,38.278,1.827900,29.953,1.926800,32.823,2.045500,36.424
2026_05_08_21_08_11.009,2.103900,38.275,1.825500,29.884,1.927300,32.837,2.045100,36.412
